ProductID,ManufacturerID,Code,MPN,GTIN,Price,PriceWholesale,SalePrice,TotalStock,Weight,Width,Height,Location,ShippingAdditional,SpecificShippingTypeID,Featured,Derivative1,Derivative2,GoogleProductCategory,GoogleAdwordsLabels,GoogleAdwordsRedirect,SpecialNote,SpecialNoteShort
1371,14,,,,5.99,3.33,0,,50,0,0,,0,0,0,Size,n/a,,,,This item is part of our 2 for 9.99 offer. Mix and match any 2 products in this offer for only 9.99!,Any 2 for 9.99
1372,14,,,,5.99,3.33,0,,50,0,0,,0,0,0,Size,n/a,,,,This item is part of our 2 for 9.99 offer. Mix and match any 2 products in this offer for only 9.99!,Any 2 for 9.99
1373,14,,,,5.99,3.33,0,,50,0,0,,0,0,0,Size,n/a,,,,This item is part of our 2 for 9.99 offer. Mix and match any 2 products in this offer for only 9.99!,Any 2 for 9.99
1374,14,,,,5.99,3.33,0,,50,0,0,,0,0,0,Size,n/a,,,,This item is part of our 2 for 9.99 offer. Mix and match any 2 products in this offer for only 9.99!,Any 2 for 9.99
1375,14,,,,5.99,3.33,0,,50,0,0,,0,0,0,Size,n/a,,,,This item is part of our 2 for 9.99 offer. Mix and match any 2 products in this offer for only 9.99!,Any 2 for 9.99
1376,14,,,,6.99,3.33,0,,50,0,0,,0,0,0,Size,n/a,,,,This item is part of our 2 for 9.99 crystal offer. Mix and match any 2 crystals in this offer for only 9.99!,Any 2 for 9.99
1377,14,,,,5.99,3.33,0,,50,0,0,,0,0,0,Size,n/a,,,,This item is part of our 2 for 9.99 offer. Mix and match any 2 products in this offer for only 9.99!,Any 2 for 9.99
1378,14,,,,5.99,2.25,0,,40,0,0,B8CD16,0,0,0,Size,n/a,,,,This item is part of our 2 for 9.99 offer. Mix and match any 2 products in this offer for only 9.99!,Any 2 for 9.99
1379,14,,,,5.99,2.25,0,,40,0,0,,0,0,0,Size,n/a,,,,This item is part of our 2 for 9.99 offer. Mix and match any 2 products in this offer for only 9.99!,Any 2 for 9.99
1380,14,,,,5.99,2.25,0,,40,0,0,B8CD16,0,0,0,Size,n/a,,,,This item is part of our 2 for 9.99 crystal offer. Mix and match any 2 crystals in this offer for only 9.99!,Any 2 for 9.99
1381,14,,,,7.99,3.33,0,,70,0,0,,0,0,0,Size,n/a
1382,14,,,,19.99,11.66,0,,500,0,0,,0,0,0,Size,n/a
1383,14,,,,3.99,1.99,0,,220,0,0,,0,0,0,Size,n/a
1386,14,,,,4.99,2.49,0,,400,0,0,A4C,0,0,0,Size,n/a
1387,14,,,,14.99,6.99,0,,170,0,0,,0,0,0,Size,n/a
1388,14,,,,12.99,4.99,0,,170,0,0,,0,0,0,Size,n/a
1389,14,,,,5.99,0,0,,100,0,0,,0,0,0,Size,n/a
1390,14,,,,12.99,8.33,0,,250,0,0,,0,0,0,Size,n/a
1391,14,ob137,,,6.99,2.91,0,,600,0,0,,0,0,0,Size,n/a
1392,14,,,,12.99,9.99,0,,500,0,0,A8B,0,0,0,Size,n/a,,,,This item is part of our 2 for 19.99 offer. Mix and match any 2 products in this offer for only 19.99!,Any 2 for 19.99
1393,14,,,,0.69,0.39,0,,40,0,0,,0,0,0,Size,n/a
1394,14,,,,19.99,10.83,0,,1000,0,0,,0,0,0,Size,n/a
1395,14,,,,7.99,3.33,0,,220,0,0,,0,0,0,Size,n/a
1396,14,,,,7.99,3.33,0,,220,0,0,,0,0,0,Size,n/a
1397,14,,,,7.99,3.33,0,,70,0,0,,0,0,0,Size,n/a
1398,14,,,,7.99,3.99,0,,260,0,0,,0,0,0,Size,n/a
1399,14,,,,7.99,3.75,0,,300,0,0,,0,0,0,Size,n/a,,,,Included in our ?ny 3 for 19.99' offer. Add any 3 items in this offer and save 3.98 at the checkout!,Any 3 for 19.99
1400,14,,,,7.99,3.75,0,,300,0,0,,0,0,0,Size,n/a,,,,Included in our ?ny 3 for 19.99' offer. Add any 3 items in this offer and save 3.98 at the checkout!,Any 3 for 19.99
1401,14,,,,7.99,3.75,0,,300,0,0,,0,0,0,Size,n/a,,,,Included in our ?ny 3 for 19.99' offer. Add any 3 items in this offer and save 3.98 at the checkout!,Any 3 for 19.99
1403,14,,,,6.99,2.91,0,,400,0,0,,0,0,0,Size,n/a
1404,14,,,,9.99,4.99,0,,400,0,0,,0,0,0,Size,n/a
1405,14,,,,9.99,4.99,0,,400,0,0,,0,0,0,Size,n/a
1406,14,,,,2.99,1.25,0,,20,0,0,,0,0,0,Size,n/a
1407,14,,,,17.99,8.32,0,,100,0,0,,0,0,0,Size,n/a
1408,14,,,,9.99,0,0,,100,0,0,,0,0,0,Size,n/a
1409,14,,,,19.99,12.99,0,,1000,0,0,,0,0,0,Size,n/a
1411,14,,,,9.99,4.16,0,,500,0,0,,0,0,0,Size,n/a,,,,Included in our ?ny 3 for 19.99' offer. Add any 3 items in this offer and save 3.98 at the checkout!,Any 3 for 19.99
1412,14,,,,9.99,4.16,0,,400,0,0,,0,0,0,Size,n/a,,,,Included in our ?ny 3 for 19.99' offer. Add any 3 items in this offer and save 3.98 at the checkout!,Any 3 for 19.99
1413,14,,,,9.99,4.16,0,,500,0,0,,0,0,0,Size,n/a,,,,Included in our ?ny 3 for 19.99' offer. Add any 3 items in this offer and save 3.98 at the checkout!,Any 3 for 19.99
1414,14,,,,9.99,4.16,0,,500,0,0,,0,0,0,Size,n/a,,,,Included in our ?ny 3 for 19.99' offer. Add any 3 items in this offer and save 3.98 at the checkout!,Any 3 for 19.99
1415,14,,,,2.99,1.99,0,,200,0,0,A13BR,0,0,0,Size,n/a,,,,This item is part of our 4 for 9.99 offer. Mix and match any 4 products in this offer for only 9.99!,Any 4 for 9.99
1416,14,,,,2.99,2.08,0,,200,0,0,A13BR,0,0,0,Size,n/a,,,,This item is part of our 4 for 9.99 offer. Mix and match any 4 products in this offer for only 9.99!,Any 4 for 9.99
1417,14,,,,4.99,2.08,0,,100,0,0,,0,0,0,Size,n/a
1418,14,,,,2.99,2.08,0,,200,0,0,A13BL,0,0,0,Size,n/a,,,,This item is part of our 4 for 9.99 offer. Mix and match any 4 products in this offer for only 9.99!,Any 4 for 9.99
1419,14,,,,4.99,2.08,0,,200,0,0,,0,0,0,Size,n/a
1420,14,,,,2.99,1.66,0,,20,0,0,,0,0,0,Size,n/a,,,,This item is part of our 4 for 9.99 offer. Mix and match any 4 products in this offer for only 9.99!,4 for 9.99
1421,14,,,,2.99,1.49,0,,300,0,0,,0,0,0,Size,n/a,,,,This item is part of our 4 for 9.99 offer. Mix and match any 4 products in this offer for only 9.99!,Any 4 for 9.99
1422,14,,,,19.99,14.99,0,,100,0,0,,0,0,0,Size,n/a
1424,14,,,,12.99,4.99,0,,260,0,0,,0,0,0,Size,n/a
1425,14,,,,12.99,4.16,0,,170,0,0,,0,0,0,Size,n/a,,,,This item is part of our 2 for 19.99 offer. Mix and match any 2 products in this offer for only 19.99!,Any 2 for 19.99
1426,14,,,,12.99,4.99,0,,300,0,0,,0,0,0,Size,n/a,,,,This item is part of our 2 for 19.99 offer. Mix and match any 2 products in this offer for only 19.99!,Any 2 for 19.99
1427,14,,,,7.99,3.99,0,,240,0,0,,0,0,0,Size,n/a
1428,14,,,,3.99,2.49,0,,250,0,0,B4C,0,0,0,Size,n/a,,,,Choose any 3 Christina May soaps for only 9.99! Just add any three Christina May soaps and discount will be automatically calculated at checkout.,Any 3 for 9.99
1429,14,,,,2.99,2.2,4.99,,100,0,0,A13BL,0,0,0,Size,n/a,,,,This item is part of our 4 for 9.99 offer. Mix and match any 4 products in this offer for only 9.99!,Any 4 for 9.99
