"entity_id","attribute_set_id","type_id","sku","has_options","required_options","created_at","updated_at"
"37321","4","simple","1338-2551","0","0","2024-04-30 19:55:26","2024-05-02 17:09:03"
"37322","4","configurable","1339","0","0","2024-04-30 19:55:28","2024-05-02 20:48:32"
"37323","4","simple","1340-2557","0","0","2024-04-30 19:55:29","2024-05-02 17:09:06"
"37324","4","simple","1340-2556","0","0","2024-04-30 19:55:30","2024-05-02 17:09:08"
"37325","4","simple","1341-2560","0","0","2024-04-30 19:55:32","2024-05-02 17:09:10"
"37326","4","simple","1341-2561","0","0","2024-04-30 19:55:33","2024-05-02 17:09:11"
"37327","4","simple","1341-2559","0","0","2024-04-30 19:55:34","2024-05-02 17:09:13"
"37328","4","simple","1342-2562","0","0","2024-04-30 19:55:36","2024-05-02 17:09:14"
"37329","4","simple","1342-2564","0","0","2024-04-30 19:55:37","2024-05-02 17:09:16"
"37330","4","simple","1342-2565","0","0","2024-04-30 19:55:39","2024-05-02 17:09:17"
"37331","4","simple","1342-2563","0","0","2024-04-30 19:55:40","2024-05-02 17:09:19"
"37332","4","simple","1342-2566","0","0","2024-04-30 19:55:42","2024-05-02 17:09:21"
"37333","4","configurable","1344","0","0","2024-04-30 19:55:44","2024-05-02 20:48:37"
"37334","4","configurable","1345","0","0","2024-04-30 19:55:45","2024-05-02 20:48:38"
"37335","4","configurable","1346","0","0","2024-04-30 19:55:46","2024-05-02 20:48:39"
"37336","4","configurable","1347","0","0","2024-04-30 19:55:47","2024-05-02 20:48:40"
"37337","4","simple","1348-2576","0","0","2024-04-30 19:55:49","2024-05-02 17:09:30"
"37338","4","simple","1348-2572","0","0","2024-04-30 19:55:50","2024-05-02 17:09:32"
"37339","4","simple","1348-2574","0","0","2024-04-30 19:55:51","2024-05-02 17:09:33"
"37340","4","simple","1348-2575","0","0","2024-04-30 19:55:53","2024-05-02 17:09:35"
"37341","4","simple","1348-2573","0","0","2024-04-30 19:55:55","2024-05-02 17:09:36"
"37342","4","simple","1350-2581","0","0","2024-04-30 19:55:56","2024-05-02 17:09:38"
"37343","4","simple","1765-3129","0","0","2024-05-01 05:59:24","2024-05-02 17:25:22"
"37344","4","simple","1765-3128","0","0","2024-05-01 05:59:25","2024-05-02 17:25:23"
"37345","4","simple","1765-3126","0","0","2024-05-01 05:59:26","2024-05-02 17:25:24"
"37346","4","simple","1765-3127","0","0","2024-05-01 05:59:28","2024-05-02 17:25:26"
"37347","4","configurable","1765","0","0","2024-05-01 05:59:31","2024-05-02 20:54:38"
"37348","4","simple","1350-2580","0","0","2024-05-01 06:07:04","2024-05-02 17:09:39"
"37349","4","simple","1350-6552","0","0","2024-05-01 06:07:05","2024-05-02 17:09:41"
"37350","4","configurable","1350","0","0","2024-05-01 06:07:09","2024-05-02 20:48:43"
"37351","4","configurable","1351","0","0","2024-05-01 06:18:25","2024-05-02 20:48:44"
"37352","4","configurable","1352","0","0","2024-05-01 06:18:27","2024-05-02 20:48:44"
"37353","4","configurable","1353","0","0","2024-05-01 06:18:29","2024-05-02 20:48:45"
"37354","4","configurable","1354","0","0","2024-05-01 06:18:30","2024-05-02 20:48:46"
"37355","4","simple","1355-2587","0","0","2024-05-01 06:18:31","2024-05-02 17:09:51"
"37356","4","simple","1355-2588","0","0","2024-05-01 06:18:33","2024-05-02 17:09:52"
"37357","4","simple","1355-2586","0","0","2024-05-01 06:18:35","2024-05-02 17:09:53"
"37358","4","simple","1356-2591","0","0","2024-05-01 06:18:36","2024-05-02 17:09:55"
"37359","4","configurable","1357","0","0","2024-05-01 06:18:38","2024-05-02 20:48:50"
"37360","4","configurable","1358","0","0","2024-05-01 06:18:39","2024-05-02 20:48:51"
"37361","4","configurable","1359","0","0","2024-05-01 06:18:40","2024-05-02 20:48:51"
"37362","4","configurable","1361","0","0","2024-05-01 06:18:42","2024-05-02 20:48:52"
"37363","4","configurable","1362","0","0","2024-05-01 06:18:44","2024-05-02 20:48:53"
"37364","4","configurable","1363","0","0","2024-05-01 06:18:45","2024-05-02 20:48:53"
"37365","4","simple","1364-2599","0","0","2024-05-01 06:18:47","2024-05-02 17:10:07"
"37366","4","simple","1364-5777","0","0","2024-05-01 06:18:48","2024-05-02 17:10:09"
"37367","4","simple","1364-5778","0","0","2024-05-01 06:18:49","2024-05-02 17:10:10"
"37368","4","configurable","1365","0","0","2024-05-01 06:18:50","2024-05-02 20:48:56"
"37369","4","configurable","1366","0","0","2024-05-01 06:18:52","2024-05-02 20:48:56"
"37370","4","configurable","1367","0","0","2024-05-01 06:18:53","2024-05-02 20:48:57"
"37371","4","configurable","1368","0","0","2024-05-01 06:18:55","2024-05-02 20:48:58"
"37372","4","configurable","1369","0","0","2024-05-01 06:18:57","2024-05-02 20:48:59"
"37373","4","configurable","1370","0","0","2024-05-01 06:18:58","2024-05-02 20:49:00"
"37374","4","configurable","1371","0","0","2024-05-01 06:19:00","2024-05-02 20:49:01"
"37375","4","configurable","1372","0","0","2024-05-01 06:19:01","2024-05-02 20:49:02"
"37376","4","configurable","1373","0","0","2024-05-01 06:19:03","2024-05-02 20:49:03"
"37377","4","configurable","1374","0","0","2024-05-01 06:19:05","2024-05-02 20:49:04"
"37378","4","configurable","1375","0","0","2024-05-01 06:19:07","2024-05-02 20:49:05"
"37379","4","configurable","1376","0","0","2024-05-01 06:19:08","2024-05-02 20:49:05"
"37380","4","configurable","1377","0","0","2024-05-01 06:19:10","2024-05-02 20:49:06"
"37381","4","configurable","1378","0","0","2024-05-01 06:19:11","2024-05-02 20:49:07"
"37382","4","configurable","1379","0","0","2024-05-01 06:19:13","2024-05-02 20:49:08"
"37383","4","configurable","1380","0","0","2024-05-01 06:19:14","2024-05-02 20:49:09"
"37384","4","simple","1381-2616","0","0","2024-05-01 06:19:16","2024-05-02 17:10:45"
"37385","4","simple","1381-17166","0","0","2024-05-01 06:19:17","2024-05-02 17:10:47"
"37386","4","configurable","1382","0","0","2024-05-01 06:19:19","2024-05-02 20:49:11"
"37387","4","simple","1383-2620","0","0","2024-05-01 06:19:20","2024-05-02 17:10:50"
"37388","4","simple","1383-2621","0","0","2024-05-01 06:19:22","2024-05-02 17:10:52"
"37389","4","simple","1383-2619","0","0","2024-05-01 06:19:24","2024-05-02 17:10:53"
"37390","4","configurable","1386","0","0","2024-05-01 06:19:25","2024-05-02 20:49:13"
"37391","4","configurable","1387","0","0","2024-05-01 06:19:27","2024-05-02 20:49:14"
"37392","4","simple","1388-2627","0","0","2024-05-01 06:19:29","2024-05-02 17:10:59"
"37393","4","simple","1388-6854","0","0","2024-05-01 06:19:30","2024-05-02 17:11:01"
"37394","4","configurable","1389","0","0","2024-05-01 06:19:32","2024-05-02 20:49:16"
"37395","4","configurable","1390","0","0","2024-05-01 06:19:33","2024-05-02 20:49:17"
"37396","4","configurable","1391","0","0","2024-05-01 06:19:34","2024-05-02 20:49:18"
"37397","4","simple","1392-2631","0","0","2024-05-01 06:19:36","2024-05-02 17:11:09"
"37398","4","configurable","1393","0","0","2024-05-01 06:19:38","2024-05-02 20:49:20"
"37399","4","configurable","1394","0","0","2024-05-01 06:19:39","2024-05-02 20:49:21"
"37400","4","simple","1395-2635","0","0","2024-05-01 06:19:41","2024-05-02 17:11:14"
"37401","4","simple","1395-2636","0","0","2024-05-01 06:19:42","2024-05-02 17:11:15"
"37402","4","simple","1395-2637","0","0","2024-05-01 06:19:44","2024-05-02 17:11:17"
"37403","4","simple","1396-2638","0","0","2024-05-01 06:19:45","2024-05-02 17:11:18"
"37404","4","simple","1396-2639","0","0","2024-05-01 06:19:47","2024-05-02 17:11:20"
"37405","4","simple","1396-2640","0","0","2024-05-01 06:19:48","2024-05-02 17:11:21"
"37406","4","simple","1397-2641","0","0","2024-05-01 06:19:50","2024-05-02 17:11:23"
"37407","4","simple","1397-2642","0","0","2024-05-01 06:19:52","2024-05-02 17:11:24"
"37408","4","simple","1398-2644","0","0","2024-05-01 06:19:54","2024-05-02 17:11:26"
"37409","4","simple","1398-2643","0","0","2024-05-01 06:19:55","2024-05-02 17:11:27"
"37410","4","simple","1398-7508","0","0","2024-05-01 06:19:57","2024-05-02 17:11:28"
"37411","4","configurable","1399","0","0","2024-05-01 06:19:58","2024-05-02 20:49:28"
"37412","4","configurable","1400","0","0","2024-05-01 06:20:00","2024-05-02 20:49:28"
"37413","4","configurable","1401","0","0","2024-05-01 06:20:02","2024-05-02 20:49:29"
"37414","4","configurable","1403","0","0","2024-05-01 06:20:04","2024-05-02 20:49:30"
"37415","4","configurable","1404","0","0","2024-05-01 06:20:06","2024-05-02 20:49:31"
"37416","4","configurable","1405","0","0","2024-05-01 06:20:07","2024-05-02 20:49:31"
"37417","4","configurable","1406","0","0","2024-05-01 06:20:08","2024-05-02 20:49:32"
"37418","4","configurable","1407","0","0","2024-05-01 06:20:10","2024-05-02 20:49:33"
"37419","4","configurable","1408","0","0","2024-05-01 06:20:11","2024-05-02 20:49:34"
"37420","4","configurable","1409","0","0","2024-05-01 06:20:13","2024-05-02 20:49:34"
"37421","4","configurable","1411","0","0","2024-05-01 06:20:15","2024-05-02 20:49:35"
"37422","4","configurable","1412","0","0","2024-05-01 06:20:16","2024-05-02 20:49:36"
"37423","4","configurable","1413","0","0","2024-05-01 06:20:18","2024-05-02 20:49:37"
"37424","4","configurable","1414","0","0","2024-05-01 06:20:20","2024-05-02 20:49:38"
"37425","4","configurable","1415","0","0","2024-05-01 06:20:21","2024-05-02 20:49:38"
"37426","4","configurable","1416","0","0","2024-05-01 06:20:23","2024-05-02 20:49:39"
"37427","4","configurable","1417","0","0","2024-05-01 06:20:25","2024-05-02 20:49:40"
"37428","4","configurable","1418","0","0","2024-05-01 06:20:26","2024-05-02 20:49:41"
"37429","4","configurable","1419","0","0","2024-05-01 06:20:28","2024-05-02 20:49:42"
"37430","4","configurable","1420","0","0","2024-05-01 06:20:30","2024-05-02 20:49:42"
"37431","4","configurable","1421","0","0","2024-05-01 06:20:31","2024-05-02 20:49:43"
"37432","4","configurable","1422","0","0","2024-05-01 06:20:33","2024-05-02 20:49:44"
"37433","4","simple","1424-2671","0","0","2024-05-01 06:20:34","2024-05-02 17:12:14"
"37434","4","simple","1424-2670","0","0","2024-05-01 06:20:36","2024-05-02 17:12:15"
"37435","4","simple","1425-2672","0","0","2024-05-01 06:20:37","2024-05-02 17:12:17"
"37436","4","configurable","1426","0","0","2024-05-01 06:20:39","2024-05-02 20:49:48"
"37437","4","simple","1427-5921","0","0","2024-05-01 06:20:41","2024-05-02 17:12:21"
"37438","4","simple","1427-2674","0","0","2024-05-01 06:20:42","2024-05-02 17:12:22"
"37439","4","simple","1427-2675","0","0","2024-05-01 06:20:44","2024-05-02 17:12:24"
"37440","4","configurable","1428","0","0","2024-05-01 06:20:45","2024-05-02 20:49:50"
"37441","4","configurable","1429","0","0","2024-05-01 06:20:47","2024-05-02 20:49:51"
"37442","4","configurable","1430","0","0","2024-05-01 06:20:49","2024-05-02 20:49:52"
"37443","4","configurable","1431","0","0","2024-05-01 06:20:50","2024-05-02 20:49:53"
"37444","4","simple","1433-2683","0","0","2024-05-01 06:20:52","2024-05-02 17:12:34"
"37445","4","simple","1433-2684","0","0","2024-05-01 06:20:54","2024-05-02 17:12:35"
"37446","4","simple","1433-2685","0","0","2024-05-01 06:20:55","2024-05-02 17:12:37"
"37447","4","simple","1434-2687","0","0","2024-05-01 06:20:57","2024-05-02 17:12:38"
"37448","4","simple","1434-2686","0","0","2024-05-01 06:20:58","2024-05-02 17:12:40"
"37449","4","configurable","1435","0","0","2024-05-01 06:21:00","2024-05-02 20:49:56"
"37450","4","configurable","1436","0","0","2024-05-01 06:21:01","2024-05-02 20:49:57"
"37451","4","configurable","1437","0","0","2024-05-01 06:21:03","2024-05-02 20:49:58"
"37452","4","simple","1438-2692","0","0","2024-05-01 06:21:04","2024-05-02 17:12:47"
"37453","4","simple","1438-2693","0","0","2024-05-01 06:21:06","2024-05-02 17:12:48"
"37454","4","simple","1438-2691","0","0","2024-05-01 06:21:07","2024-05-02 17:12:50"
"37455","4","configurable","1439","0","0","2024-05-01 06:21:09","2024-05-02 20:50:00"
"37456","4","simple","1441-2697","0","0","2024-05-01 06:21:11","2024-05-02 17:12:53"
"37457","4","simple","1441-2698","0","0","2024-05-01 06:21:12","2024-05-02 17:12:55"
"37458","4","simple","1441-2696","0","0","2024-05-01 06:21:14","2024-05-02 17:12:56"
"37459","4","configurable","1442","0","0","2024-05-01 06:21:15","2024-05-02 20:50:03"
"37460","4","simple","1443-2701","0","0","2024-05-01 06:21:17","2024-05-02 17:13:00"
"37461","4","simple","1443-2703","0","0","2024-05-01 06:21:19","2024-05-02 17:13:01"
"37462","4","simple","1443-2700","0","0","2024-05-01 06:21:20","2024-05-02 17:13:03"
"37463","4","configurable","1444","0","0","2024-05-01 06:21:22","2024-05-02 20:50:05"
"37464","4","simple","1445-2707","0","0","2024-05-01 06:21:23","2024-05-02 17:13:07"
"37465","4","simple","1445-2709","0","0","2024-05-01 06:21:25","2024-05-02 17:13:08"
"37466","4","simple","1445-2710","0","0","2024-05-01 06:21:26","2024-05-02 17:13:10"
"37467","4","simple","1445-2708","0","0","2024-05-01 06:21:28","2024-05-02 17:13:12"
"37468","4","simple","1445-2711","0","0","2024-05-01 06:21:29","2024-05-02 17:13:13"
"37469","4","configurable","1446","0","0","2024-05-01 06:21:31","2024-05-02 20:50:08"
"37470","4","configurable","1449","0","0","2024-05-01 06:21:32","2024-05-02 20:50:08"
"37471","4","configurable","1450","0","0","2024-05-01 06:21:34","2024-05-02 20:50:09"
"37472","4","configurable","1451","0","0","2024-05-01 06:21:35","2024-05-02 20:50:10"
"37473","4","simple","1453-2719","0","0","2024-05-01 06:21:36","2024-05-02 17:13:22"
"37474","4","simple","1453-6549","0","0","2024-05-01 06:21:38","2024-05-02 17:13:24"
"37475","4","configurable","1454","0","0","2024-05-01 06:21:39","2024-05-02 20:50:12"
"37476","4","configurable","1455","0","0","2024-05-01 06:21:40","2024-05-02 20:50:13"
"37477","4","simple","1456-2722","0","0","2024-05-01 06:21:42","2024-05-02 17:13:30"
"37478","4","configurable","1457","0","0","2024-05-01 06:21:43","2024-05-02 20:50:15"
"37479","4","configurable","1458","0","0","2024-05-01 06:21:45","2024-05-02 20:50:16"
"37480","4","configurable","1459","0","0","2024-05-01 06:21:47","2024-05-02 20:50:17"
"37481","4","configurable","1460","0","0","2024-05-01 06:21:48","2024-05-02 20:50:17"
"37482","4","configurable","1461","0","0","2024-05-01 06:21:50","2024-05-02 20:50:18"
"37483","4","configurable","1462","0","0","2024-05-01 06:21:51","2024-05-02 20:50:19"
"37484","4","configurable","1463","0","0","2024-05-01 06:21:53","2024-05-02 20:50:19"
"37485","4","configurable","1464","0","0","2024-05-01 06:21:54","2024-05-02 20:50:20"
"37486","4","configurable","1465","0","0","2024-05-01 06:21:56","2024-05-02 20:50:21"
"37487","4","configurable","1466","0","0","2024-05-01 06:21:57","2024-05-02 20:50:22"
"37488","4","configurable","1467","0","0","2024-05-01 06:21:59","2024-05-02 20:50:23"
"37489","4","configurable","1468","0","0","2024-05-01 06:22:00","2024-05-02 20:50:23"
"37490","4","configurable","1469","0","0","2024-05-01 06:22:01","2024-05-02 20:50:24"
"37491","4","configurable","1470","0","0","2024-05-01 06:22:02","2024-05-02 20:50:25"
"37492","4","simple","1471-2738","0","0","2024-05-01 06:22:04","2024-05-02 17:13:56"
"37493","4","simple","1471-2739","0","0","2024-05-01 06:22:06","2024-05-02 17:13:58"
"37494","4","simple","1471-2737","0","0","2024-05-01 06:22:07","2024-05-02 17:13:59"
"37495","4","configurable","1472","0","0","2024-05-01 06:22:09","2024-05-02 20:50:27"
"37496","4","configurable","1473","0","0","2024-05-01 06:22:10","2024-05-02 20:50:28"
"37497","4","simple","1474-2743","0","0","2024-05-01 06:22:12","2024-05-02 17:14:05"
"37498","4","simple","1474-2744","0","0","2024-05-01 06:22:13","2024-05-02 17:14:07"
"37499","4","simple","1474-2745","0","0","2024-05-01 06:22:15","2024-05-02 17:14:08"
"37500","4","simple","1474-2746","0","0","2024-05-01 06:22:17","2024-05-02 17:14:09"
"37501","4","simple","1474-2747","0","0","2024-05-01 06:22:18","2024-05-02 17:14:11"
"37502","4","simple","1474-2748","0","0","2024-05-01 06:22:20","2024-05-02 17:14:12"
"37503","4","configurable","1475","0","0","2024-05-01 06:22:22","2024-05-02 20:50:30"
"37504","4","configurable","1476","0","0","2024-05-01 06:22:24","2024-05-02 20:50:31"
"37505","4","configurable","1477","0","0","2024-05-01 06:22:25","2024-05-02 20:50:32"
"37506","4","configurable","1478","0","0","2024-05-01 06:22:27","2024-05-02 20:50:33"
"37507","4","configurable","1479","0","0","2024-05-01 06:22:28","2024-05-02 20:50:33"
"37508","4","configurable","1480","0","0","2024-05-01 06:22:29","2024-05-02 20:50:34"
"37509","4","configurable","1481","0","0","2024-05-01 06:22:31","2024-05-02 20:50:35"
"37510","4","configurable","1482","0","0","2024-05-01 06:22:32","2024-05-02 20:50:35"
"37511","4","configurable","1483","0","0","2024-05-01 06:22:33","2024-05-02 20:50:36"
"37512","4","configurable","1484","0","0","2024-05-01 06:22:35","2024-05-02 20:50:37"
"37513","4","configurable","1485","0","0","2024-05-01 06:22:36","2024-05-02 20:50:38"
"37514","4","configurable","1488","0","0","2024-05-01 06:22:38","2024-05-02 20:50:39"
"37515","4","simple","1489-2764","0","0","2024-05-01 06:22:39","2024-05-02 17:14:37"
"37516","4","configurable","1490","0","0","2024-05-01 06:22:40","2024-05-02 20:50:41"
"37517","4","configurable","1492","0","0","2024-05-01 06:22:42","2024-05-02 20:50:42"
"37518","4","configurable","1493","0","0","2024-05-01 06:22:44","2024-05-02 20:50:43"
"37519","4","configurable","1494","0","0","2024-05-01 06:22:45","2024-05-02 20:50:43"
"37520","4","configurable","1495","0","0","2024-05-01 06:22:47","2024-05-02 20:50:44"
"37521","4","simple","1496-2771","0","0","2024-05-01 06:22:48","2024-05-02 17:14:48"
"37522","4","simple","1496-2772","0","0","2024-05-01 06:22:50","2024-05-02 17:14:49"
"37523","4","simple","1496-2773","0","0","2024-05-01 06:22:51","2024-05-02 17:14:51"
"37524","4","simple","1497-2775","0","0","2024-05-01 06:22:53","2024-05-02 17:14:52"
"37525","4","simple","1497-2776","0","0","2024-05-01 06:22:54","2024-05-02 17:14:53"
"37526","4","simple","1497-2774","0","0","2024-05-01 06:22:55","2024-05-02 17:14:55"
"37527","4","simple","1499-2779","0","0","2024-05-01 06:22:57","2024-05-02 17:14:57"
"37528","4","simple","1499-2780","0","0","2024-05-01 06:22:58","2024-05-02 17:14:59"
"37529","4","simple","1499-2778","0","0","2024-05-01 06:23:00","2024-05-02 17:15:01"
"37530","4","configurable","1500","0","0","2024-05-01 06:23:01","2024-05-02 20:50:49"
"37531","4","simple","1501-2783","0","0","2024-05-01 06:23:03","2024-05-02 17:15:05"
"37532","4","simple","1501-2784","0","0","2024-05-01 06:23:04","2024-05-02 17:15:07"
"37533","4","simple","1501-2785","0","0","2024-05-01 06:23:06","2024-05-02 17:15:08"
"37534","4","configurable","1502","0","0","2024-05-01 06:23:07","2024-05-02 20:50:52"
"37535","4","configurable","1503","0","0","2024-05-01 06:23:09","2024-05-02 20:50:52"
"37536","4","configurable","1504","0","0","2024-05-01 06:23:11","2024-05-02 20:50:53"
"37537","4","configurable","1505","0","0","2024-05-01 06:23:12","2024-05-02 20:50:54"
"37538","4","configurable","1506","0","0","2024-05-01 06:23:14","2024-05-02 20:50:55"
"37539","4","configurable","1507","0","0","2024-05-01 06:23:16","2024-05-02 20:50:56"
"37540","4","configurable","1508","0","0","2024-05-01 06:23:18","2024-05-02 20:50:57"
"37541","4","configurable","1509","0","0","2024-05-01 06:23:19","2024-05-02 20:50:57"
